50,31,83,45,13,30,28,68,58,9,
77,48,61,19,39,50,22,32,93,26,
94,69,98,11,76,13,47,62,44,44,
79,13,87,14,49,31,29,59,17,21,
55,3,88,15,96,12,43,69,17,13,
28,86,41,58,75,50,91,33,28,85,
92,89,72,61,97,87,8,53,50,64,
82,96,66,99,71,44,47,58,28,59,
16,42,3,48,93,86,18,73,30,76,
55,51,84,94,2,75,87,61,20,64,
3,36,85,8,2,21,44,36,48,100,
93,53,81,18,47,48,52,5,6,85,
71,73,8,20,98,85,56,38,56,57,
80,50,95,93,8,11,69,18,45,35,
82,68,75,54,8,42,85,42,87,25,
40,11,90,32,27,59,34,9,76,38,
22,68,70,48,13,66,92,62,12,80,
40,5,47,70,22,46,72,77,57,46,
1,57,66,97,50,81,53,36,30,36,
16,3,48,58,31,92,85,28,20,82,
10,54,74,44,74,39,72,95,17,12,
49,24,66,47,37,24,61,41,67,88,
80,82,47,94,46,71,26,73,23,23,
72,49,42,42,83,75,78,72,75,44,
24,43,60,31,53,4,19,68,55,35,
95,45,56,78,20,96,28,85,44,68,
78,12,65,96,38,8,69,23,13,77,
45,64,11,49,81,10,11,27,97,57,
76,13,12,33,51,54,42,61,97,94,
59,40,59,2,19,45,63,98,18,67,
4,36,91,33,7,0,60,26,64,55,
20,61,62,60,91,60,38,65,70,80,
69,9,40,14,56,27,80,72,60,34,
4,94,14,56,89,17,70,99,92,55,
22,94,43,62,41,68,45,94,77,20,
8,94,88,95,47,1,4,29,26,30,
58,0,55,8,62,71,14,30,53,76,
14,7,59,61,63,8,0,78,78,25,
66,94,49,18,39,57,95,81,75,92,
8,69,27,14,59,70,44,29,66,42,
13,53,47,13,57,19,61,14,95,18,
2,69,96,31,97,78,83,49,59,81,
66,81,82,68,1,80,95,47,58,49,
92,35,96,70,37,18,52,33,71,94,
96,96,87,73,4,25,85,91,89,79,
56,65,33,45,74,78,77,75,34,81,
82,84,31,40,59,55,71,36,43,79,
52,35,48,82,92,49,29,45,52,33,
10,93,20,60,4,80,98,21,77,19,
71,24,97,28,46,26,39,93,64,36,
70,27,3,23,96,32,80,2,16,35,
46,21,66,23,59,79,66,73,8,73,
31,30,44,18,71,92,8,27,85,53,
2,70,34,51,34,41,28,15,66,31,
23,15,53,12,29,84,50,70,50,93,
44,8,56,77,66,42,86,91,28,5,
90,45,19,56,16,43,95,85,23,48,
47,51,28,47,63,83,50,15,42,52,
50,66,43,32,45,26,37,12,14,44,
14,80,28,53,94,68,74,76,23,58,
22,2,36,18,46,35,47,54,41,53,
25,34,21,10,26,32,47,72,72,49,
29,53,49,23,57,50,73,58,58,64,
19,25,91,97,39,68,46,78,51,76,
32,14,75,40,78,92,65,88,67,65,
22,82,11,62,73,70,56,57,36,87,
41,67,58,43,55,73,74,28,32,90,
64,37,74,100,23,87,45,79,62,71,
95,90,13,40,29,55,53,1,75,31,
30,20,91,58,7,60,33,18,74,72,
9,40,72,60,63,62,30,99,3,67,
74,22,26,83,24,50,79,2,15,61,
67,27,59,76,61,71,75,19,14,23,
2,26,51,28,62,0,12,69,51,73,
31,92,21,34,57,12,84,83,62,18,
48,43,53,62,55,86,91,65,75,8,
2,96,29,20,30,23,75,29,3,13,
5,50,34,42,1,73,34,74,11,33,
60,93,95,72,47,50,0,25,69,63,
28,25,61,64,73,43,54,65,93,68,
31,66,42,14,29,5,51,17,49,86,
45,25,80,44,51,0,86,82,30,26,
58,23,44,92,89,90,12,29,24,20,
14,0,64,6,33,44,96,13,38,9,
19,30,80,62,36,3,72,71,79,8,
64,75,81,8,23,33,20,43,99,81,
67,52,42,43,34,52,29,42,5,73,
16,11,51,9,66,33,32,14,50,47,
93,31,48,88,53,18,4,85,57,1,
35,75,64,43,70,37,89,29,59,35,
60,60,8,32,96,24,3,9,18,80,
78,68,65,76,19,52,8,45,18,67,
79,14,92,1,78,91,32,71,47,67,
44,52,1,70,39,86,97,44,33,93,
45,14,8,52,99,59,51,99,0,70,
22,68,94,27,55,23,0,38,63,6,
74,92,89,58,61,92,85,68,93,58,
60,53,89,98,73,17,50,20,34,36,
8,76,55,72,51,90,47,31,48,75,
21,56,99,44,66,92,55,45,64,35,
43,47,28,35,70,99,72,59,54,23,
44,27,3,86,55,40,20,9,58,99,
15,36,57,28,32,59,45,1,54,89,
73,40,76,75,91,30,24,7,68,11,
44,94,87,59,36,100,7,95,85,4,
66,43,36,57,34,5,23,79,46,45,
51,79,79,0,38,60,20,1,54,15,
75,59,22,27,96,96,47,21,10,71,
83,77,59,98,59,52,43,17,93,96,
75,29,4,26,52,45,33,67,40,80,
31,51,45,13,72,7,96,20,3,39,
3,26,4,48,14,41,93,26,15,28,
86,4,30,54,89,60,71,30,97,33,
49,93,3,15,45,45,64,28,75,53,
65,70,98,72,16,85,96,95,62,26,
64,17,75,40,36,62,39,83,86,15,
51,53,41,55,73,32,44,63,66,2,
52,81,40,3,49,69,56,87,53,50,
87,40,87,49,31,6,8,49,90,70,
56,31,82,0,17,6,78,22,7,16,
90,27,85,47,55,54,88,66,74,51,
91,59,83,89,93,97,29,74,89,31,
61,4,63,7,50,14,18,21,5,77,
74,93,69,98,6,25,79,6,96,13,
100,74,20,13,71,59,15,87,45,90,
68,74,97,6,21,28,32,26,25,45,
84,39,61,87,38,29,69,100,15,52,
92,66,26,29,48,46,84,79,32,75,
30,2,56,51,19,20,41,76,44,63,
4,91,93,6,83,34,33,82,43,59,
12,16,13,6,75,99,45,61,16,9,
36,18,66,77,55,85,25,7,42,70,
80,21,13,87,48,19,100,12,76,56,
28,6,98,80,31,48,26,71,63,32,
64,72,20,68,49,71,77,78,18,51,
82,63,33,28,82,42,93,54,37,55,
92,22,45,30,25,79,25,78,84,35,
68,54,45,59,23,59,69,97,23,19,
35,30,65,7,77,24,52,100,47,65,
27,99,12,90,48,35,15,15,77,7,
47,2,50,8,27,90,62,75,71,63,
99,7,42,100,58,81,77,31,69,12,
64,68,64,3,45,19,58,14,81,68,
94,20,46,19,8,80,71,36,25,27,
87,76,0,35,28,41,99,19,60,61,
99,96,16,47,75,88,33,54,0,75,
2,31,20,27,38,64,82,84,24,56,
7,23,34,16,62,52,67,62,79,14,
7,76,10,96,25,1,16,99,87,85,
91,47,40,43,48,41,3,17,25,77,
50,71,36,93,88,55,54,29,90,13,
60,60,50,36,85,25,82,25,77,88,
30,26,82,98,12,83,96,27,26,44,
23,61,53,29,36,75,25,84,2,40,
26,44,53,29,66,99,39,56,96,8,
74,35,53,41,36,95,42,28,48,93,
82,96,29,73,65,70,36,37,21,19,
16,95,76,9,0,87,48,7,84,81,
33,18,27,1,36,13,95,23,58,36,
30,44,35,9,98,24,88,76,25,38,
35,17,76,91,96,61,4,89,77,32,
89,55,15,59,11,4,89,12,98,26,
65,90,71,44,86,3,97,54,89,73,
43,43,33,29,25,72,0,82,50,94,
62,75,82,21,21,32,52,88,66,89,
63,74,33,35,75,21,91,72,27,65,
89,36,32,12,33,88,90,24,44,79,
92,49,79,7,16,8,77,71,100,3,
68,2,20,19,38,67,55,28,73,73,
55,73,23,78,38,90,57,63,37,82,
97,76,18,88,39,66,48,11,95,7,
52,44,47,45,67,87,57,51,22,43,
81,36,78,42,100,87,47,70,85,18,
38,86,6,73,14,100,40,99,63,81,
40,88,77,50,58,25,97,3,52,60,
91,81,96,45,92,57,21,11,69,75,
84,1,31,54,84,64,89,45,66,59,
23,56,30,78,58,94,84,53,73,50,
90,56,96,53,10,24,81,37,57,46,
100,58,40,7,57,67,98,97,15,59,
35,73,81,72,24,44,74,38,58,97,
61,39,82,12,38,87,53,72,74,52,
47,28,40,69,68,7,46,76,54,35,
91,93,98,74,99,80,39,18,84,76,
46,49,86,93,90,29,12,24,18,87,
28,22,43,32,47,17,15,86,77,51,
36,74,74,29,86,99,40,71,2,100,
91,2,30,27,42,86,3,45,25,90,
10,96,55,64,74,36,8,75,87,94,
89,49,40,58,9,76,26,40,78,85,
45,1,27,24,42,76,34,1,47,60,
84,35,55,88,63,75,56,12,22,9,
92,98,57,27,13,22,58,21,96,86,
97,43,29,6,23,18,24,9,32,34,
6,22,6,75,41,5,72,72,14,87,
64,36,38,46,87,22,79,57,100,46,
66,37,5,17,67,25,100,52,29,72,
34,100,42,29,72,16,78,39,93,45,
17,41,17,74,40,56,58,58,64,54,
2,23,88,9,95,25,99,17,49,55,
71,5,86,71,88,11,18,7,11,22,
75,37,98,91,0,47,93,95,73,98,
6,21,73,80,38,82,21,38,32,15,
6,18,56,12,94,23,43,19,72,1,
73,36,93,26,28,91,17,75,68,45,
44,75,99,29,100,66,65,97,38,72,
77,25,95,1,76,56,6,99,1,76,
79,51,87,63,52,58,98,21,13,28,
46,97,82,0,19,30,43,5,74,48,
37,96,47,36,57,30,12,6,22,35,
26,21,68,100,63,43,95,59,49,96,
92,29,74,54,71,20,31,65,91,96,
97,10,16,58,24,91,52,13,6,66,
84,48,46,38,6,89,63,42,1,43,
94,53,44,11,36,43,46,24,3,45,
97,3,13,7,69,18,95,64,72,44,
53,38,10,41,24,63,16,43,72,42,
29,45,43,39,55,96,48,25,46,66,
89,80,24,91,57,30,57,19,27,3,
24,24,27,37,34,9,22,82,99,75,
4,26,9,54,38,87,84,70,92,10,
34,72,98,47,59,56,84,14,23,83,
59,98,94,78,56,26,6,39,71,91,
52,4,96,69,18,98,67,21,89,24,
7,100,99,39,62,14,1,11,38,17,
80,40,26,55,11,78,42,56,25,92,
47,60,77,27,17,31,5,4,66,66,
87,4,2,45,16,54,46,18,56,47,
36,52,80,83,93,99,10,18,21,19,
77,71,99,81,29,21,39,70,2,52,
22,90,87,22,3,81,9,24,7,83,
77,4,22,40,68,18,23,47,93,72,
76,51,92,91,70,4,84,62,52,15,
69,29,85,62,40,87,35,44,11,88,
53,53,27,88,58,65,63,73,17,65,
78,55,100,9,29,23,79,75,36,12,
83,5,8,64,60,23,85,60,95,40,
23,38,14,70,70,90,96,3,21,36,
39,14,3,26,40,46,6,22,15,51,
95,72,69,99,36,34,59,85,2,95,
81,67,68,74,9,28,44,68,68,33,
62,78,52,14,12,62,68,41,3,37,
91,40,87,83,86,36,51,82,69,96,
52,78,55,95,84,97,75,3,53,65,
64,3,64,47,75,17,26,100,61,42,
80,46,13,45,39,31,83,69,93,98,
26,35,43,36,6,51,35,57,89,30,
87,81,6,71,7,26,73,62,31,4,
96,39,92,62,100,44,77,92,7,82,
62,99,57,27,13,12,0,90,4,1,
88,63,17,6,6,8,35,50,40,53,
23,41,24,96,7,34,61,46,42,81,
81,82,84,5,46,91,4,23,39,88,
10,40,97,45,24,95,44,54,11,98,
91,99,17,35,92,88,43,27,53,99,
18,6,78,53,38,55,60,70,72,14,
85,94,7,28,22,71,97,38,78,80,
79,36,25,81,24,32,47,65,92,99,
94,16,91,12,68,7,56,11,78,11,
14,79,32,43,7,53,89,98,52,76,
31,34,35,46,91,100,98,28,57,42,
74,86,17,84,83,20,95,86,81,41,
27,34,24,81,98,9,64,53,28,54,
71,4,37,20,12,75,21,85,25,1,
13,30,85,31,8,3,42,70,12,20,
62,43,60,81,2,66,46,10,80,52,
0,48,63,91,66,93,41,85,60,50,
17,30,89,97,42,62,38,38,51,64,
35,30,18,19,61,57,31,4,32,68,
8,27,91,100,87,15,15,46,9,84,
43,75,89,1,78,97,97,79,12,71,
76,75,48,4,50,94,0,41,95,81,
6,17,20,80,20,78,14,19,52,76,
40,51,1,36,92,7,50,6,51,0,
41,95,11,64,71,6,42,58,100,33,
63,29,78,9,41,50,92,83,84,76,
90,64,50,1,10,53,89,82,33,30,
85,38,45,5,91,60,15,63,46,27,
61,33,100,37,30,86,57,41,42,19,
27,46,6,48,27,36,27,53,64,51,
45,45,53,72,41,31,87,55,74,30,
57,51,3,82,16,52,64,25,19,96,
72,33,55,70,60,9,90,8,67,15,
47,11,30,53,91,46,51,1,70,21,
76,98,97,6,89,86,5,80,3,66,
45,45,89,41,59,50,0,78,8,41,
76,6,76,79,71,7,7,40,94,40,
10,31,33,74,69,17,0,65,2,55,
3,20,21,51,72,7,1,57,89,88,
70,71,37,79,64,53,16,47,26,86,
66,52,48,27,7,26,91,30,3,2,
21,65,52,22,32,89,20,30,100,90,
31,23,65,36,52,39,29,70,78,70,
61,61,16,61,80,13,35,77,81,38,
82,39,73,89,98,16,52,85,63,27,
15,54,94,73,100,29,97,94,45,55,
51,14,96,80,69,92,71,11,38,4,
81,50,17,56,91,73,7,13,68,79,
63,50,6,0,100,90,53,45,84,83,
18,26,55,1,58,8,87,47,5,9,
50,63,57,40,60,3,7,37,70,17,
12,15,24,20,19,0,84,0,64,67,
3,86,93,38,91,13,11,15,61,69,
76,20,26,29,100,88,14,17,45,0,
79,42,31,69,62,21,24,94,41,54,
24,87,0,68,7,39,44,61,25,44,
95,15,78,4,81,25,23,60,79,62,
74,52,60,52,71,66,69,23,16,94,
76,96,50,91,62,99,29,71,99,82,
60,53,27,23,60,14,5,43,95,68,
14,6,28,78,21,7,59,67,68,22,
49,55,70,56,36,18,35,54,17,53,
99,94,7,74,93,58,14,55,59,26,
45,63,97,16,90,7,52,63,77,68,
15,20,99,38,70,49,49,67,46,93,
32,35,33,98,6,97,64,14,17,65,
59,61,72,91,1,85,9,18,35,18,
61,90,97,43,83,33,50,29,98,85,
36,77,96,40,63,41,35,80,19,66,
43,44,49,44,88,73,99,75,21,33,
39,6,41,17,86,70,32,40,66,39,
42,69,38,25,30,79,75,6,35,36,
53,11,1,55,26,88,81,85,43,87,
4,14,72,59,29,98,49,88,29,10,
36,71,89,57,12,84,5,92,97,50,
84,6,87,2,35,12,79,0,35,36,
5,97,100,93,54,66,23,35,5,83,
51,76,21,12,38,64,35,95,99,13,
99,7,1,25,9,21,71,11,76,75,
100,43,89,25,64,75,9,16,28,70,
32,6,79,29,49,76,71,8,12,59,
95,58,93,37,44,88,49,95,57,52,
100,36,87,45,26,13,100,73,86,19,
9,65,55,28,10,16,44,78,64,84,
74,96,87,68,66,32,88,53,67,63,
17,91,7,51,3,15,82,54,25,54,
52,99,22,98,87,30,28,23,52,39,
10,76,65,71,26,55,28,60,88,3,
2,84,3,69,28,73,77,95,39,2,
51,97,19,96,52,6,44,40,72,5,
67,38,33,74,83,57,19,72,70,40,
18,61,92,27,47,91,20,73,25,65,
20,64,12,86,95,0,86,8,95,75,
71,81,95,40,86,67,30,87,18,3,
40,56,32,12,68,62,37,14,49,9,
20,58,3,75,38,42,94,0,59,54,
14,21,4,91,73,65,0,11,30,53,
70,14,14,14,49,53,58,10,8,26,
13,64,3,55,19,32,71,33,83,29,
74,20,92,68,72,92,27,16,39,36,
30,59,18,72,89,31,68,72,68,100,
62,20,26,87,83,2,14,53,45,41,
17,79,56,43,93,27,14,62,71,3,
72,58,100,59,62,8,70,9,49,76,
12,80,99,87,12,94,33,24,68,45,
16,79,87,67,18,54,81,44,80,98,
76,27,68,69,77,97,83,74,39,14,
72,45,45,98,19,50,73,22,11,16,
46,43,9,37,3,43,51,22,84,60,
63,38,26,53,81,9,91,89,66,29,
96,60,60,84,72,90,33,15,73,28,
76,66,97,7,56,82,22,78,94,8,
8,49,42,19,42,9,62,69,86,20,
36,99,78,1,44,0,96,39,97,50,
41,97,10,95,47,8,26,89,32,3,
44,89,4,12,67,42,75,37,54,100,
53,88,47,52,6,10,40,4,21,18,
16,30,19,20,76,13,25,74,46,19,
84,49,70,100,56,57,70,39,76,67,
92,1,84,100,71,46,89,66,8,45,
93,48,87,75,85,18,23,59,33,25,
40,25,73,58,58,21,59,5,18,39,
97,6,9,97,69,41,13,58,65,72,
91,3,29,36,84,81,5,22,61,89,
84,28,61,68,92,12,57,100,58,4,
61,94,72,39,85,33,60,87,55,64,
42,46,53,94,18,41,31,4,22,97,
81,79,88,92,3,57,63,61,28,78,
66,62,21,98,8,62,56,23,21,8,
87,89,56,99,26,78,1,76,20,83,
28,65,99,13,70,85,86,44,19,90,
30,53,99,16,76,28,81,84,30,54,
29,91,59,68,50,78,41,65,82,71,
86,72,27,0,72,92,69,56,99,78,
52,76,71,91,20,40,9,0,83,79,
51,0,55,48,56,59,63,45,56,1,
40,88,38,11,42,24,26,92,11,94,
4,50,86,21,85,88,34,39,96,47,
98,51,21,66,6,22,39,59,43,76,
26,7,82,35,37,42,58,43,81,21,
91,30,57,79,59,60,40,29,98,93,
77,7,5,14,53,96,20,87,53,100,
79,15,90,27,29,41,42,0,64,40,
96,89,17,40,9,86,28,49,51,10,
24,94,72,4,42,16,95,42,95,56,
70,51,86,1,2,80,9,34,12,96,
12,65,0,100,0,79,2,37,43,14,
82,95,22,54,95,34,91,77,73,75,
12,17,13,51,33,46,25,3,75,18,
34,79,28,16,46,8,3,89,24,28,
0,16,91,63,85,99,37,91,47,77,
66,21,48,51,0,52,28,15,41,82,
59,84,87,4,6,92,88,52,47,76,
99,51,50,51,30,88,81,72,92,61,
44,48,9,86,42,96,69,97,76,96,
90,43,77,11,67,67,3,38,57,26,
46,11,86,67,97,47,1,92,86,89,
39,78,98,3,0,75,15,74,2,83,
5,61,2,79,90,47,53,48,31,39,
37,30,25,78,28,38,91,37,6,36,
9,3,2,0,67,36,34,0,95,28,
93,20,86,33,39,76,2,94,75,24,
82,95,8,84,23,53,31,20,15,45,
29,62,81,34,35,14,69,34,93,93,
78,0,95,25,41,42,21,2,12,5,
96,2,12,4,19,11,28,15,91,54,
57,29,42,16,90,98,63,92,71,11,
73,6,85,39,19,26,72,43,37,62,
69,6,43,60,62,22,73,47,3,3,
25,35,63,40,39,39,9,11,48,60,
58,41,0,3,73,42,79,75,95,62,
74,42,31,74,40,20,24,89,42,4,
12,13,99,67,75,99,32,38,34,65,
90,8,38,98,87,62,77,11,92,0,
10,36,54,29,26,64,51,37,1,59,
45,12,51,7,91,17,55,66,31,35,
48,100,93,33,87,42,24,24,14,2,
15,46,39,1,27,50,75,89,16,23,
100,41,87,94,50,73,93,91,18,91,
69,36,49,93,36,68,49,85,26,93,
97,9,89,4,4,79,50,61,60,95,
23,56,68,89,95,43,72,50,81,63,
72,12,84,13,77,80,46,89,62,53,
64,79,5,49,15,82,100,59,39,96,
2,29,12,96,0,37,2,29,78,4,
84,77,94,79,15,96,17,49,89,51,
71,94,32,5,52,84,87,63,91,0,
52,76,25,8,29,91,27,70,79,61,
63,36,26,100,13,25,1,31,48,28,
62,96,32,48,33,12,58,51,28,75,
29,63,32,26,31,64,89,83,52,83,
9,1,100,18,60,84,3,28,9,5,
66,31,8,64,6,84,75,46,87,11,
46,59,68,84,0,32,21,100,39,69,
70,23,63,24,76,0,2,72,81,3,
49,32,23,82,65,77,27,6,71,69,
90,58,5,61,27,61,94,17,43,31,
99,4,83,94,88,31,85,3,38,90,
40,6,56,17,87,71,70,60,44,21,
90,94,26,64,65,28,81,35,6,18,
50,76,29,70,2,19,13,100,85,22,
86,27,76,29,57,25,71,55,33,5,
73,53,25,61,52,14,75,24,91,10,
85,38,28,80,87,22,13,52,33,99,
19,13,48,93,16,65,61,43,83,80,
43,17,18,88,62,78,42,91,28,42,
76,67,69,34,16,70,39,24,51,82,
70,46,69,57,44,58,98,29,94,33,
16,8,30,7,75,28,53,19,94,57,
74,79,80,2,10,5,16,74,68,41,
41,94,49,100,62,8,50,57,77,85,
13,80,76,29,93,26,35,48,61,10,
14,19,37,57,93,4,74,82,92,87,
68,99,35,97,81,47,8,20,82,2,
80,0,76,71,61,32,43,64,23,55,
80,84,47,56,25,17,95,91,53,12,
63,33,3,52,45,47,13,42,41,56,
16,8,95,0,88,59,52,4,17,51,
2,60,83,78,58,63,20,74,33,99,
50,28,22,73,23,65,71,4,40,48,
65,31,64,40,20,1,4,80,36,59,
79,27,24,6,44,98,58,50,32,31,
15,55,74,53,100,43,2,52,56,35,
43,17,67,96,40,32,75,6,97,84,
70,88,2,27,9,0,88,4,52,69,
7,4,36,66,40,2,15,91,31,43,
91,10,7,54,35,17,29,84,38,45,
88,76,23,17,66,7,46,46,16,26,
98,23,4,38,88,58,97,53,15,46,
92,23,71,76,12,45,35,26,57,49,
54,83,11,36,23,86,27,50,34,70,
2,22,34,43,45,80,35,68,58,72,
57,36,96,53,15,100,34,68,25,5,
76,85,42,22,94,32,12,7,36,96,
22,23,46,47,22,47,66,83,40,32,
92,92,25,58,19,48,53,65,48,68,
4,76,23,24,36,3,83,99,45,10,
30,100,53,99,90,15,82,69,65,91,
49,89,75,7,55,61,1,18,87,6,
64,97,37,83,67,34,86,73,67,70,
29,38,35,85,40,75,57,88,45,73,
29,52,46,4,56,10,16,35,9,87,
41,4,36,9,79,97,76,41,81,38,
17,72,69,44,23,94,33,83,9,9,
73,9,6,6,63,60,36,85,85,16,
67,92,32,5,35,8,100,7,23,48,
50,18,40,44,100,62,21,6,31,17,
78,12,9,52,34,20,1,49,46,6,
46,10,2,27,33,2,56,89,12,15,
87,73,52,22,41,25,10,82,65,4,
79,97,72,30,15,82,45,60,8,50,
1,99,65,24,26,75,31,59,71,39,
12,11,93,31,91,61,47,62,20,95,
48,86,51,41,75,41,67,1,66,16,
65,20,69,38,93,90,55,82,61,65,
42,97,29,30,3,53,14,24,33,53,
48,18,79,63,34,8,8,5,81,8,
59,72,28,97,90,20,45,14,19,18,
14,14,34,58,80,0,64,12,63,97,
27,65,18,64,56,20,99,99,43,57,
92,45,88,79,24,25,18,91,24,27,
84,4,55,32,57,2,62,88,66,98,
74,89,39,96,56,76,45,26,75,19,
56,35,92,47,67,90,88,26,93,77,
10,40,39,82,69,64,0,83,46,76,
14,61,51,60,23,11,5,26,8,97,
58,97,98,45,23,5,69,94,26,57,
57,99,44,60,2,2,59,1,2,19,
63,90,16,85,40,14,23,98,25,58,
96,33,83,18,78,5,34,31,99,49,
35,88,27,86,60,40,86,40,56,51,
92,15,7,32,95,32,58,8,10,49,
51,11,65,44,72,52,69,31,99,94,
67,39,17,42,43,20,15,68,96,4,
95,16,96,93,37,37,79,19,90,86,
4,38,44,94,99,91,33,72,84,65,
65,4,73,86,67,74,43,62,71,74,
50,31,33,97,65,30,33,74,99,8,
40,60,67,80,28,85,74,59,83,12,
80,33,86,14,10,92,22,21,89,48,
84,82,70,11,2,70,47,95,52,7,
18,47,56,9,55,80,19,45,41,85,
51,60,15,100,24,7,39,77,64,63,
68,43,94,10,79,7,73,69,20,5,
85,74,44,55,96,68,11,44,81,39,
97,3,45,40,23,82,26,29,56,43,
81,66,14,51,18,13,24,22,26,95,
87,63,14,62,0,36,48,72,18,81,
63,56,18,1,63,6,19,45,54,30,
90,90,20,94,85,33,65,55,26,65,
1,22,67,47,70,0,47,9,43,9,
46,40,22,38,38,48,43,82,46,42,
9,37,15,98,62,10,72,10,53,38,
88,23,38,67,54,45,97,19,22,62,
75,51,3,25,32,76,9,91,37,45,
69,57,99,34,76,93,100,35,84,88,
80,46,96,43,9,54,53,33,45,15,
9,86,45,37,13,83,4,77,45,25,
41,13,98,54,98,42,98,95,24,24,
1,56,31,48,41,32,63,48,20,60,
77,28,80,9,31,96,44,42,43,6,
10,55,10,84,76,26,85,66,90,3,
26,41,93,79,72,94,84,1,82,84,
62,62,47,84,84,82,54,4,12,21,
59,64,78,98,21,25,52,9,28,22,
42,71,49,44,56,77,99,5,2,57,
6,71,65,91,47,5,80,16,68,90,
6,45,93,13,68,84,14,1,33,92,
2,14,0,45,37,6,33,63,21,47,
18,84,67,59,93,89,90,31,57,99,
81,43,96,46,26,62,33,47,41,15,
58,58,27,9,76,31,71,11,42,82,
21,45,77,37,60,11,53,67,14,68,
30,4,15,38,79,71,83,73,50,83,
85,51,14,48,88,59,32,18,28,19,
22,38,15,17,17,81,79,59,33,95,
75,33,28,24,71,86,11,85,38,95,
96,73,68,82,71,17,28,39,40,31,
80,49,6,96,7,22,69,68,77,12,
15,9,5,77,70,66,55,4,5,70,
26,77,52,20,4,77,61,73,28,32,
47,7,61,42,13,45,46,36,78,3,
31,90,0,39,90,49,75,22,0,6,
92,84,24,16,47,32,54,87,3,57,
11,56,90,32,42,62,72,92,58,57,
34,52,72,75,79,60,55,64,69,1,
86,86,68,38,67,45,30,35,28,45,
34,77,92,90,82,81,80,20,8,86,
11,51,29,72,32,93,89,72,82,7,
25,47,85,58,86,39,91,14,13,47,
45,47,67,71,81,84,87,60,17,59,
94,81,82,14,71,48,49,82,66,21,
73,93,3,57,22,10,57,35,9,90,
9,10,51,96,48,88,70,51,70,37,
2,84,83,100,97,91,13,97,82,80,
98,66,2,37,7,44,77,47,96,62,
66,82,18,100,6,67,23,8,29,22,
46,14,54,63,47,76,79,78,10,72,
61,46,78,80,97,54,100,92,32,38,
9,80,0,79,63,96,13,21,79,18,
6,9,35,33,38,65,13,92,100,81,
79,64,26,89,55,78,80,79,17,86,
37,11,77,100,66,20,27,98,54,18,
55,51,70,31,49,70,75,72,40,64,
95,61,75,80,64,99,4,28,98,20,
26,96,91,30,30,14,26,34,91,48,
13,59,67,16,50,39,85,95,59,13,
31,98,98,9,100,29,76,11,9,72,
43,32,17,7,5,8,25,100,98,33,
64,39,61,19,33,47,87,24,37,72,
17,3,25,59,80,75,15,62,60,18,
57,81,42,14,23,53,9,66,80,40,
48,15,59,9,76,10,16,23,56,38,
49,83,11,38,25,67,81,11,98,17,
85,41,32,94,56,41,66,74,61,51,
32,34,39,68,27,40,52,32,45,28,
52,44,43,47,47,78,96,72,25,26,
33,63,71,54,78,64,61,33,9,85,
36,46,93,28,18,1,98,71,29,83,
76,40,84,30,27,97,37,87,80,96,
99,62,11,18,96,88,53,30,12,70,
47,26,22,8,43,22,47,2,51,35,
68,0,9,0,12,41,23,51,35,83,
50,3,35,15,32,11,0,50,44,68,
84,42,24,3,57,17,51,80,40,7,
72,82,10,72,20,41,11,48,42,11,
62,25,10,92,38,11,26,87,65,31,
9,97,42,73,88,54,68,55,20,96,
25,81,63,3,35,10,45,83,98,14,
79,33,87,70,46,87,28,38,10,17,
73,65,88,29,59,12,54,84,85,5,
48,21,19,63,34,48,22,31,37,97,
35,98,81,22,85,58,94,100,53,41,
100,10,50,90,21,53,81,62,48,33,
39,96,2,20,88,9,63,30,54,70,
40,69,70,40,63,42,98,57,94,25,
60,40,98,61,18,38,20,23,1,30,
90,33,16,93,81,2,10,93,43,17,
74,27,46,22,22,85,80,95,93,93,
17,5,85,70,50,15,89,10,14,85,
88,61,77,19,2,25,3,32,17,32,
62,9,77,28,90,61,13,49,45,60,
95,28,90,85,79,86,94,89,37,19,
61,27,47,93,61,73,14,45,89,19,
39,7,93,22,35,59,37,56,38,6,
56,20,26,32,16,40,59,42,89,100,
59,15,83,2,63,3,30,86,29,31,
46,3,45,56,99,82,28,87,33,73,
60,24,84,68,99,23,29,36,11,14,
42,93,34,58,50,29,77,45,15,52,
62,36,78,51,28,40,26,50,7,98,
82,61,15,70,36,11,91,87,66,58,
16,42,63,83,88,4,4,92,2,49,
63,13,34,74,90,88,80,82,48,4,
87,79,2,7,56,93,78,18,50,38,
31,54,3,77,18,94,21,53,85,13,
52,11,40,76,9,80,51,30,85,88,
69,24,53,87,52,49,32,80,77,98,
31,24,6,46,54,36,53,44,97,41,
14,87,19,47,8,12,2,38,82,30,
39,84,48,90,74,20,13,17,1,35,
59,78,49,33,37,93,15,86,55,74,
66,84,24,9,24,15,76,80,43,88,
67,34,2,15,7,3,42,28,8,6,
18,79,81,98,25,47,3,33,54,1,
23,69,64,69,35,37,74,48,28,16,
32,59,84,34,66,12,27,96,14,62,
90,20,5,41,2,16,6,19,31,73,
23,64,44,90,55,41,56,53,30,69,
97,28,98,83,60,96,38,9,14,97,
65,22,19,23,61,6,11,21,82,74,
92,3,66,74,34,77,98,55,96,66,
98,76,37,66,12,65,90,91,60,93,
27,31,94,4,46,65,69,44,73,85,
56,51,1,64,0,5,16,5,27,58,
41,2,26,13,60,40,10,84,55,95,
